2.17719,-5.0582,0.98797
2.18781,-5.11403,0.988511
2.19354,-5.15066,0.988851
2.19684,-5.20604,0.989341
2.20086,-5.26304,0.989822
2.20655,-5.2998,0.990124
2.22262,-5.35811,0.990596
2.23216,-5.39413,0.990874
2.24373,-5.44929,0.991281
2.25217,-5.50495,0.991669
2.26332,-5.54187,0.991925
2.27852,-5.59539,0.99228
2.28686,-5.65154,0.992625
2.2937,-5.68916,0.992849
2.3076,-5.74312,0.993163
2.31744,-5.79679,0.993458
2.32289,-5.83853,0.993676
2.3291,-5.89467,0.993957
2.3326,-5.93171,0.994136
2.33527,-5.98686,0.994391
2.33863,-6.04377,0.994643
2.34332,-6.08589,0.994822
2.34452,-6.14281,0.995055
2.34123,-6.17989,0.995201
2.33439,-6.23636,0.995415
2.3233,-6.29023,0.995614
2.31531,-6.32972,0.995753
2.30629,-6.38512,0.995941
2.29869,-6.42271,0.996064
2.28797,-6.47627,0.996233
2.28128,-6.53241,0.996401
2.27298,-6.57317,0.996519
2.25411,-6.6273,0.996676
2.23704,-6.67894,0.996818
2.22639,-6.71548,0.996914
2.20781,-6.76869,0.99705
2.1911,-6.80304,0.997139
2.1652,-6.85322,0.997266
2.14236,-6.90538,0.997389
2.12186,-6.93673,0.997466
2.08729,-6.98416,0.997583
2.0532,-7.02812,0.997688
2.03142,-7.05831,0.997756
2.00063,-7.10621,0.997856
1.96544,-7.15018,0.997951
1.94108,-7.177,0.99801
1.89992,-7.21662,0.998099
1.85683,-7.25283,0.998183
1.82953,-7.27577,0.998234
1.7881,-7.31058,0.998309
1.74618,-7.34908,0.998385
1.7206,-7.37419,0.99843
1.68056,-7.41306,0.998499
1.64034,-7.45205,0.998565
1.60118,-7.48996,0.998626
1.56998,-7.51512,0.99867
1.52473,-7.54577,0.998727
1.48923,-7.57597,0.998774
1.44646,-7.61241,0.998828
1.41795,-7.63666,0.998862
1.37474,-7.67333,0.998913
1.33122,-7.71036,0.998961
1.29794,-7.73858,0.998997
1.26427,-7.76722,0.999032
1.21609,-7.80195,0.999077
1.17036,-7.82974,0.999116
1.14007,-7.85238,0.999142
1.09399,-7.88682,0.999181
1.04811,-7.91412,0.999215
1.01325,-7.92805,0.999239
0.962934,-7.94859,0.999271
0.930494,-7.96684,0.999292
0.879757,-7.99555,0.999325
0.831734,-8.02266,0.999354
0.784343,-8.04937,0.999381
0.752174,-8.06748,0.999399
0.702659,-8.09533,0.999426
0.650735,-8.12448,0.999453
0.60799,-8.14845,0.999474
0.57519,-8.16682,0.99949
0.526824,-8.19388,0.999512
0.477587,-8.22138,0.999533
0.443145,-8.24059,0.999548
0.394116,-8.26791,0.999568
0.34331,-8.28995,0.999586
0.308579,-8.30172,0.999598
0.256131,-8.32657,0.999617
0.20707,-8.34997,0.999633
0.173674,-8.36591,0.999644
0.122635,-8.39026,0.99966
0.0722579,-8.41424,0.999674
0.0378689,-8.43059,0.999684
-0.0127758,-8.45463,0.999698
-0.0619597,-8.47794,0.999711
-0.0964956,-8.49429,0.99972
-0.147475,-8.51839,0.999732
-0.199003,-8.54271,0.999744
-0.23244,-8.55847,0.999751
-0.283125,-8.58234,0.999762
-0.332539,-8.60556,0.999772
-0.365878,-8.62121,0.999779
-0.416573,-8.64498,0.999789
-0.468134,-8.66912,0.999798
-0.502474,-8.68517,0.999804
-0.552694,-8.70861,0.999813
-0.604353,-8.73269,0.999821
-0.638665,-8.74866,0.999826
-0.688805,-8.77197,0.999834
-0.742564,-8.79692,0.999842
-0.777112,-8.81294,0.999846
-0.826674,-8.83588,0.999853
-0.877498,-8.85937,0.999859
-0.911551,-8.87508,0.999864
-0.962162,-8.89841,0.99987
-1.01274,-8.92169,0.999875
-1.04769,-8.93775,0.999879
-1.0971,-8.96043,0.999884
-1.14774,-8.98363,0.999889
-1.19738,-9.00635,0.999894
-1.23271,-9.02249,0.999897
-1.28539,-9.04653,0.999902
-1.31935,-9.062,0.999905
-1.37163,-9.08579,0.999909
-1.42347,-9.10934,0.999913
-1.45925,-9.1226,0.999916
-1.51379,-9.13632,0.999919
-1.566,-9.1562,0.999923
-1.60167,-9.16978,0.999925
-1.65805,-9.18656,0.999929
-1.71125,-9.19958,0.999932
-1.74699,-9.21112,0.999934
-1.79903,-9.22787,0.999937
-1.85226,-9.24498,0.999939
-1.88904,-9.25678,0.999941
-1.94144,-9.27356,0.999944
-1.99514,-9.29072,0.999946
-2.02996,-9.30183,0.999948
-2.08445,-9.31918,0.99995
-2.13822,-9.33626,0.999952
-2.17491,-9.34789,0.999954
-2.22863,-9.3649,0.999956
-2.28208,-9.38178,0.999958
-2.31834,-9.39321,0.999959
-2.37177,-9.41002,0.999961
-2.42556,-9.42691,0.999963
-2.46295,-9.43863,0.999964
-2.51615,-9.45527,0.999965
-2.55258,-9.46665,0.999966
-2.60692,-9.48359,0.999968
-2.66123,-9.50047,0.999969
-2.69757,-9.51175,0.99997
-2.75202,-9.52862,0.999972
-2.8067,-9.54552,0.999973
-2.84257,-9.55659,0.999974
-2.89611,-9.57307,0.999975
-2.95085,-9.58989,0.999976
-2.98747,-9.60112,0.999977
-3.04131,-9.6176,0.999978
-3.09444,-9.63382,0.999979
-3.13223,-9.64534,0.999979
-3.18544,-9.66153,0.99998
-3.22188,-9.6726,0.999981
-3.27765,-9.6895,0.999982
-3.33033,-9.70543,0.999982
-3.36697,-9.71649,0.999983
-3.42259,-9.73324,0.999984
-3.46502,-9.74599,0.999984
-3.51679,-9.76152,0.999985
-3.57169,-9.77795,0.999986
-3.6075,-9.78865,0.999986
-3.66214,-9.80494,0.999987
-3.71662,-9.82115,0.999987
-3.75288,-9.83191,0.999988
-3.80881,-9.84848,0.999988
-3.84488,-9.85915,0.999989
-3.90035,-9.87552,0.999989
-3.95449,-9.89146,0.99999
-3.99153,-9.90234,0.99999
-4.04549,-9.91817,0.99999
-4.08395,-9.92978,0.999991
-4.13687,-9.94644,0.999991
-4.19077,-9.96497,0.999991
-4.22603,-9.97816,0.999992
-4.2784,-9.99938,0.999992
-4.32739,-10.0211,0.999992
-4.37859,-10.0461,0.999993
-4.41395,-10.0642,0.999993
-4.46247,-10.0912,0.999993
-4.49444,-10.1117,0.999993
-4.54031,-10.1444,0.999994
-4.585,-10.1794,0.999994
-4.61356,-10.204,0.999994
-4.65719,-10.2428,0.999994
-4.70158,-10.2786,0.999995
-4.73155,-10.3024,0.999995
-4.77522,-10.3385,0.999995
-4.80418,-10.3625,0.999995
-4.84977,-10.3977,0.999995
-4.8963,-10.4323,0.999996
-4.92673,-10.4536,0.999996
-4.97718,-10.4796,0.999996
-5.01166,-10.4944,0.999996
-5.07131,-10.5287,0.999996
-5.10927,-10.5445,0.999996
-5.16417,-10.5595,0.999997
-5.21697,-10.5702,0.999997
-5.25438,-10.5786,0.999997
-5.31094,-10.6014,0.999997
-5.34406,-10.618,0.999997
-5.39356,-10.6475,0.999997
-5.43998,-10.6774,0.999997
-5.47391,-10.6959,0.999997
-5.52403,-10.723,0.999998
-5.55274,-10.7473,0.999998
-5.59527,-10.7888,0.999998
-5.63312,-10.8314,0.999998
-5.65613,-10.8605,0.999998
-5.6891,-10.9078,0.999998
-5.70874,-10.9399,0.999998
-5.73744,-10.9923,0.999998
-5.76294,-11.0425,0.999998
-5.77999,-11.0772,0.999998
-5.80276,-11.1294,0.999998
-5.8168,-11.1642,0.999998
-5.83662,-11.2209,0.999998
-5.85185,-11.2756,0.999999
-5.86303,-11.3116,0.999999
-5.88199,-11.3648,0.999999
-5.88795,-11.4022,0.999999
-5.89273,-11.4629,0.999999
-5.89433,-11.5197,0.999999
-5.89497,-11.5575,0.999999
-5.89293,-11.6145,0.999999
-5.89096,-11.652,0.999999
-5.89267,-11.7116,0.999999
-5.8882,-11.7682,0.999999
-5.88407,-11.8062,0.999999
-5.87804,-11.8611,0.999999
-5.86717,-11.9195,0.999999
-5.85559,-11.955,0.999999
-5.83539,-12.0086,0.999999
-5.82175,-12.0437,0.999999
-5.80124,-12.0988,0.999999
-5.78486,-12.1523,0.999999
-5.7732,-12.1877,0.999999
-5.75324,-12.2389,0.999999
-5.73036,-12.291,0.999999
-5.71136,-12.3244,0.999999
-5.6792,-12.3729,0.999999
-5.6471,-12.4191,0.999999
-5.62712,-12.4512,0.999999
-5.60025,-12.5011,0.999999
-5.57233,-12.5491,1
-5.55055,-12.5896,1
-5.53175,-12.622,1
-5.49436,-12.6639,1
-5.4528,-12.7029,1
-5.42396,-12.727,1
-5.37786,-12.7611,1
-5.32897,-12.7921,1
-5.28708,-12.8149,1
-5.23959,-12.8391,1
-5.19925,-12.8595,1
-5.16485,-12.8751,1
-5.11365,-12.8978,1
-5.06132,-12.9216,1
-5.02539,-12.9339,1
-4.96638,-12.9522,1
-4.93039,-12.9633,1
-4.87605,-12.9798,1
-4.82088,-12.9913,1
-4.78369,-12.9961,1
-4.72502,-13.0021,1
-4.66973,-13.0067,1
-4.63035,-13.0096,1
-4.57341,-13.0127,1
-4.53559,-13.0143,1
-4.47872,-13.0163,1
-4.42187,-13.0178,1
-4.38419,-13.0187,1
-4.32738,-13.0197,1
-4.27003,-13.0203,1
-4.23103,-13.0207,1
-4.17394,-13.0209,1
-4.13675,-13.0207,1
-4.07926,-13.0201,1
-4.02211,-13.0193,1
-3.98392,-13.0181,1
-3.9246,-13.0156,1
-3.86906,-13.0134,1
-3.83122,-13.0117,1
-3.77616,-13.0073,1
-3.72077,-12.9974,1
-3.68328,-12.9886,1
-3.63145,-12.9779,1
-3.57645,-12.9687,1
-3.54059,-12.9629,1
-3.48425,-12.9547,1
-3.42787,-12.9465,1
-3.39033,-12.941,1
-3.33373,-12.9329,1
-3.27835,-12.9249,1
-3.24215,-12.9197,1
-3.19913,-12.9136,1
-3.15013,-12.9051,1
-3.08754,-12.8821,1
-3.05214,-12.87,1
-2.99796,-12.8523,1
-2.94567,-12.8288,1
-2.91016,-12.817,1
-2.8564,-12.7978,1
-2.80324,-12.7766,1
-2.76704,-12.7584,1
-2.73098,-12.7362,1
-2.68539,-12.713,1
-2.62688,-12.6859,1
-2.59226,-12.67,1
-2.54123,-12.6469,1
-2.48854,-12.623,1
-2.45396,-12.6074,1
-2.40122,-12.5837,1
-2.36621,-12.5679,1
-2.31435,-12.5446,1
-2.26182,-12.521,1
-2.22787,-12.5058,1
-2.17576,-12.4825,1
-2.12375,-12.4593,1
-2.08826,-12.4434,1
-2.0346,-12.4195,1
-1.99961,-12.404,1
-1.94661,-12.3804,1
-1.9089,-12.3637,1
-1.85752,-12.3409,1
-1.81732,-12.3232,1
-1.77363,-12.3039,1
-1.71964,-12.2801,1
-1.66736,-12.2571,1
-1.63305,-12.242,1
-1.58045,-12.2189,1
-1.52864,-12.1962,1
-1.49284,-12.1806,1
-1.43871,-12.1621,1
-1.40223,-12.154,1
-1.34844,-12.1348,1
-1.29461,-12.1153,1
-1.25825,-12.1021,1
-1.20399,-12.0824,1
-1.16807,-12.0694,1
-1.12385,-12.0534,1
-1.05887,-12.03,1
-1.02082,-12.0163,1
-0.967562,-11.9971,1
-0.932076,-11.9844,1
-0.876137,-11.9644,1
-0.822812,-11.9453,1
-0.78626,-11.9323,1
-0.733377,-11.9134,1
-0.695413,-11.8999,1
-0.641918,-11.8809,1
-0.58791,-11.8618,1
-0.552714,-11.8493,1
-0.497794,-11.8299,1
-0.445031,-11.8113,1
-0.407708,-11.7982,1
-0.354297,-11.7794,1
-0.31871,-11.767,1
-0.263082,-11.7475,1
-0.20975,-11.7288,1
-0.173233,-11.7161,1
-0.119377,-11.6973,1
-0.0835081,-11.6849,1
-0.0270055,-11.6647,1
0.0181216,-11.6465,1
0.0638809,-11.6248,1
0.114621,-11.5981,1
0.149099,-11.5816,1
0.201391,-11.5586,1
0.235888,-11.5428,1
0.287105,-11.5165,1
0.337794,-11.4905,1
0.371861,-11.4743,1
0.422793,-11.4501,1
0.47504,-11.4254,1
0.509965,-11.4088,1
0.561846,-11.3843,1
0.596329,-11.3681,1
0.647951,-11.3438,1
0.699041,-11.3198,1
0.734314,-11.3032,1
0.786342,-11.2788,1
0.837463,-11.2549,1
0.872081,-11.2387,1
0.926046,-11.2135,1
0.960396,-11.1975,1
1.01151,-11.1737,1
1.0635,-11.1496,1
1.09787,-11.1336,1
1.15193,-11.1086,1
1.18723,-11.0923,1
1.23843,-11.0686,1
1.29005,-11.0448,1
1.32438,-11.0281,1
1.37564,-11.0034,1
1.41021,-10.9867,1
1.46188,-10.9619,1
1.51315,-10.9376,1
1.54887,-10.9207,1
1.60002,-10.8966,1
1.65202,-10.8721,1
1.68621,-10.856,1
1.73967,-10.8309,1
1.77407,-10.8147,1
1.82492,-10.7909,1
1.87666,-10.7667,1
1.91163,-10.7504,1
1.96471,-10.7256,1
1.9988,-10.7097,1
2.05104,-10.6854,1
2.10278,-10.6614,1
2.13659,-10.6457,1
2.18847,-10.6217,1
2.24075,-10.5975,1
2.27505,-10.5816,1
2.32688,-10.5577,1
2.36269,-10.5412,1
2.41497,-10.5172,1
2.45408,-10.4992,1
2.50387,-10.4764,1
2.54838,-10.456,1
2.60087,-10.432,1
2.63432,-10.4157,1
2.68771,-10.3899,1
2.73807,-10.3642,1
2.77032,-10.3445,1
2.81891,-10.3149,1
2.85322,-10.2955,1
2.90321,-10.2673,1
2.95185,-10.2366,1
2.98299,-10.216,1
3.03307,-10.1852,1
3.08079,-10.1569,1
3.11428,-10.1371,1
3.16333,-10.108,1
3.19621,-10.0886,1
3.24697,-10.0586,1
3.29562,-10.03,1
3.32821,-10.0108,1
3.37735,-9.98188,1
3.41008,-9.96265,1
3.45937,-9.93374,1
3.50872,-9.90484,1
3.54134,-9.88576,1
3.59118,-9.85664,1
3.64098,-9.82724,1
3.67388,-9.80762,1
3.72217,-9.77833,1
3.75451,-9.75836,1
3.80315,-9.72759,1
3.8512,-9.69671,1
3.88238,-9.6763,1
3.9296,-9.64484,1
3.97633,-9.61274,1
4.00767,-9.59101,1
4.05371,-9.5584,1
4.10009,-9.52448,1
4.13068,-9.50187,1
4.1761,-9.46736,1
4.20566,-9.44453,1
4.24977,-9.40979,1
4.29388,-9.37406,1
4.32355,-9.34976,1
4.36759,-9.31288,1
4.41013,-9.27581,1
4.4401,-9.24892,1
4.48061,-9.21183,1
4.52217,-9.173,1
4.54937,-9.14712,1
4.59088,-9.10678,1
4.61768,-9.08005,1
4.65816,-9.03904,1
4.69732,-8.99857,1
4.72383,-8.97081,1
4.76344,-8.9287,1
4.80129,-8.88735,1
4.82782,-8.85799,1
4.86539,-8.81582,1
4.89069,-8.78692,1
4.92932,-8.74212,1
4.96599,-8.69906,1
4.99071,-8.66964,1
5.02726,-8.62571,1
5.05149,-8.59624,1
5.08845,-8.55063,1
5.12375,-8.5064,1
5.14742,-8.47659,1
5.18247,-8.43162,1
5.2069,-8.39965,1
5.24239,-8.35199,1
5.27581,-8.30622,1
5.29775,-8.27554,1
5.33063,-8.22838,1
5.36138,-8.18343,1
5.38295,-8.15114,1
5.41589,-8.10099,1
5.43614,-8.06948,1
5.46656,-8.021,1
5.49612,-7.9721,1
5.51496,-7.93981,1
5.54252,-7.89067,1
5.56948,-7.8413,1
5.58863,-7.80474,1
5.61406,-7.75404,1
5.6308,-7.71978,1
5.65462,-7.66991,1
5.67819,-7.6171,1
5.69304,-7.5825,1
5.71468,-7.53013,1
5.72961,-7.49213,1
5.75005,-7.43866,1
5.76896,-7.38638,1
5.78174,-7.34985,1
5.8001,-7.29639,1
5.81815,-7.24227,1
5.83,-7.20459,1
5.84668,-7.14963,1
5.85748,-7.11333,1
5.87509,-7.05054,1
5.88685,-7.00495,1
5.89634,-6.96715,1
5.91006,-6.91052,1
5.92255,-6.85563,1
5.93076,-6.81858,1
5.94281,-6.76241,1
5.95026,-6.7254,1
5.9615,-6.66713,1
5.972,-6.61098,1
5.9788,-6.57354,1
5.98828,-6.51812,1
5.9945,-6.47978,1
6.0036,-6.42154,1
6.01604,-6.36558,1
6.02603,-6.3292,1
6.03894,-6.27394,1
6.04798,-6.21874,1
6.05344,-6.1797,1
6.06418,-6.1256,1
6.07466,-6.08607,1
6.08185,-6.02999,1
6.08753,-5.97298,1
6.09086,-5.9353,1
6.09512,-5.87829,1
6.09726,-5.84076,1
6.09993,-5.78413,1
6.10183,-5.72659,1
6.10249,-5.68873,1
6.10303,-5.63221,1
6.10335,-5.57269,1
6.10336,-5.53396,1
6.10279,-5.47681,1
6.10219,-5.43886,1
6.1012,-5.3826,1
6.09972,-5.32558,1
6.09845,-5.28484,1
6.09609,-5.22742,1
6.0941,-5.18987,1
6.09061,-5.13252,1
6.08692,-5.07556,1
6.08426,-5.03816,1
6.0799,-4.98167,1
6.07612,-4.93833,1
6.07123,-4.88756,1
6.06603,-4.83675,1
6.05998,-4.78117,1
6.05364,-4.72613,1
6.04885,-4.68585,1
6.04319,-4.63859,1
6.03727,-4.59087,1
6.03007,-4.53536,1
6.02222,-4.47846,1
6.01449,-4.44114,1
5.99951,-4.38727,1
5.98842,-4.35156,1
5.97106,-4.2943,1
5.95822,-4.23838,1
5.94804,-4.20227,1
5.9312,-4.14753,1
5.91652,-4.0929,1
5.90752,-4.05824,1
5.89381,-4.00527,1
5.87926,-3.949,1
5.87013,-3.9136,1
5.85632,-3.86,1
5.8425,-3.80625,1
5.82889,-3.75324,1
5.81797,-3.71041,1
5.80621,-3.6643,1
5.79379,-3.61553,1
5.77949,-3.55918,1
5.76917,-3.51912,1
5.75529,-3.46462,1
5.74437,-3.43085,1
5.72121,-3.38147,1
5.69927,-3.32869,1
5.67507,-3.27924,1
5.65517,-3.24655,1
5.62538,-3.20102,1
5.60031,-3.14943,1
5.58372,-3.11512,1
5.55974,-3.06545,1
5.5352,-3.01455,1
5.51872,-2.98031,1
5.49459,-2.93012,1
5.47071,-2.88036,1
5.45501,-2.84762,1
5.43018,-2.79576,1
5.40589,-2.74493,1
5.38995,-2.71154,1
5.36561,-2.66049,1
5.34266,-2.61227,1
5.32562,-2.5764,1
5.30216,-2.52699,1
5.27847,-2.47699,1
5.26223,-2.44268,1
5.23839,-2.39224,1
5.21465,-2.34194,1
5.19699,-2.30447,1
5.17335,-2.25531,1
5.14828,-2.20291,1
5.13246,-2.16951,1
5.10867,-2.11919,1
5.08389,-2.06667,1
5.06831,-2.03364,1
5.04376,-1.98148,1
5.02006,-1.93106,1
5.00432,-1.89753,1
4.98069,-1.84712,1
4.96467,-1.81289,1
4.93972,-1.75952,1
4.91539,-1.70738,1
4.89873,-1.67338,1
4.87132,-1.62612,1
4.83905,-1.58092,1
4.81714,-1.54696,1
4.78881,-1.49753,1
4.76057,-1.44819,1
4.74241,-1.41636,1
4.71425,-1.36698,1
4.68576,-1.31696,1
4.66065,-1.27282,1
4.63751,-1.23207,1
4.61704,-1.196,1
4.58972,-1.1478,1
4.56206,-1.09892,1
4.54355,-1.06618,1
4.51454,-1.01477,1
4.49598,-0.981866,1
4.46832,-0.932742,1
4.44065,-0.883535,1
4.42173,-0.849838,1
4.39439,-0.80111,1
4.36779,-0.753621,1
4.34868,-0.719456,1
4.32298,-0.67345,1
4.29954,-0.631448,1
4.27218,-0.582353,1
4.24485,-0.533248,1
4.22652,-0.499922,1
4.1988,-0.450737,1
4.17084,-0.402887,1
4.15184,-0.371467,1
4.11917,-0.319216,1
4.09954,-0.288432,1
4.06351,-0.233799,1
4.03861,-0.197934,1
4.00534,-0.15306,1
3.98197,-0.122864,1
3.94581,-0.0787485,1
3.92053,-0.0499254,1
3.88187,-0.00847667,1
3.83856,0.0345743,1
3.81052,0.0604341,1
3.76831,0.0970389,1
3.7247,0.13243,1
3.69464,0.155281,1
3.64847,0.188799,1
3.60538,0.223447,1
3.57731,0.250585,1
3.53899,0.290732,1
3.51381,0.319326,1
3.47574,0.361779,1
3.43682,0.403047,1
3.41223,0.429717,1
3.37645,0.472768,1
3.34011,0.516774,1
3.31459,0.543624,1
3.27919,0.58734,1
3.24384,0.628363,1
3.20257,0.665658,1
3.17208,0.689805,1
3.12932,0.725053,1
3.09632,0.770451,1
3.07539,0.803119,1
3.0423,0.850073,1
3.00338,0.88658,1
2.97278,0.910852,1
2.9276,0.943813,1
2.89737,0.96595,1
2.84826,0.997175,1
2.79778,1.02082,1
2.76402,1.03669,1
2.71799,1.063,1
2.66122,1.08236,1
2.62553,1.09199,1
2.57037,1.10464,1
2.52814,1.11245,1
2.46372,1.12347,1
2.42119,1.13106,1
2.368,1.13641,1
2.32884,1.13855,1
2.27389,1.14141,1
2.21616,1.1443,1
2.18097,1.14328,1
2.12439,1.1361,1
2.06895,1.12657,1
2.03286,1.12056,1
1.97643,1.11028,1
1.92272,1.10054,1
1.86818,1.09193,1
1.83157,1.08253,1
1.77749,1.06737,1
1.72338,1.05153,1
1.68127,1.03961,1
1.62745,1.02705,1
1.5916,1.02175,1
1.5313,1.01212,1
1.49037,0.997664,1
1.43743,0.972742,1
1.4043,0.957061,1
1.35226,0.933907,1
1.31648,0.920284,1
1.25951,0.898795,1
1.2115,0.867843,1
1.18165,0.845069,1
1.13962,0.808944,1
1.09979,0.770752,1
1.0722,0.743692,1
1.03241,0.704463,1
0.994729,0.662446,1
0.97098,0.633919,1
0.932819,0.591193,1
0.891526,0.5521,1
0.866026,0.524299,1
0.835468,0.474501,1
0.817808,0.440899,1
0.792031,0.38924,1
0.770019,0.336839,1
0.758119,0.30056,1
0.742671,0.242952,1
0.733241,0.206995,1
0.716694,0.153362,1
0.702803,0.0991422,1
0.696602,0.0609402,1
0.68979,0.0068475,1
0.683737,-0.0485607,1
0.679628,-0.0893175,1
0.674609,-0.132719,1
0.663914,-0.182682,1
0.653828,-0.244024,1
0.652004,-0.301653,1
0.651328,-0.33965,1
0.651306,-0.395667,1
0.651814,-0.434462,1
0.653413,-0.490603,1
0.65617,-0.550042,1
0.658306,-0.5885,1
0.661889,-0.644642,1
0.666108,-0.700946,1
0.66915,-0.739408,1
0.673849,-0.795483,1
0.67902,-0.850162,1
0.682856,-0.888912,1
0.689872,-0.891837,1
