2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.789831, -1.11367, 0
2, 0.793358, -1.12365, 0.195745
2, 0.793458, -1.12393, 0.198324
2, 0.79351, -1.12408, 0.199651
2, 0.795595, -1.12998, 0.247199
2, 0.79576, -1.13045, 0.250567
2, 0.79585, -1.13071, 0.252394
2, 0.796006, -1.13114, 0.255501
2, 0.796075, -1.13134, 0.256878
2, 0.79625, -1.13184, 0.260311
2, 0.799087, -1.13987, 0.31079
2, 0.805424, -1.1578, 0.400964
2, 0.805528, -1.1581, 0.402275
2, 0.805632, -1.15839, 0.403577
2, 0.805735, -1.15868, 0.404864
2, 0.805836, -1.15897, 0.406124
2, 0.806088, -1.15968, 0.409259
2, 0.806164, -1.1599, 0.410194
2, 0.806378, -1.1605, 0.412838
2, 0.806456, -1.16072, 0.413784
2, 0.806523, -1.16091, 0.414609
2, 0.814329, -1.18301, 0.483341
2, 0.817735, -1.19265, 0.502302
2, 0.817817, -1.19288, 0.502741
2, 0.818058, -1.19356, 0.504038
2, 0.818135, -1.19378, 0.504451
2, 0.818392, -1.19451, 0.505831
2, 0.818467, -1.19472, 0.506229
2, 0.818725, -1.19545, 0.507609
2, 0.818807, -1.19568, 0.508045
2, 0.819169, -1.19671, 0.509973
2, 0.830168, -1.22885, 0.566894
2, 0.830442, -1.22969, 0.568299
2, 0.830665, -1.23038, 0.569439
2, 0.830818, -1.23085, 0.570222
2, 0.831144, -1.23186, 0.571896
2, 0.831308, -1.23237, 0.572738
2, 0.831452, -1.23281, 0.573471
2, 0.831581, -1.23321, 0.574132
2, 0.83261, -1.2364, 0.57939
2, 0.832903, -1.23731, 0.580877
2, 0.835566, -1.24566, 0.594326
2, 0.83575, -1.24624, 0.595249
2, 0.836269, -1.24787, 0.597838
2, 0.836548, -1.24875, 0.599616
2, 0.83778, -1.25262, 0.607435
2, 0.838025, -1.2534, 0.608977
2, 0.842378, -1.26734, 0.636099
2, 0.844918, -1.27555, 0.651667
2, 0.845111, -1.27618, 0.652824
2, 0.845297, -1.27678, 0.653945
2, 0.869003, -1.3579, 0.799316
2, 0.869237, -1.35873, 0.800674
2, 0.86944, -1.35945, 0.801853
2, 0.869665, -1.36025, 0.803156
